1	0.823993	0.878550	0.874353	0.598503	0.672252	0.887078	0.996848	0.000000	0.012070	0.001111	2	0.760000	1.000000	3.8	0
2	0.823993	0.878550	0.874353	0.598503	0.672252	0.887078	0.996848	0.000000	0.012070	0.001111	2	0.760000	1.000000	3.6	0
3	0.823993	0.878550	0.874353	0.598503	0.672252	0.887078	0.996848	0.000000	0.012070	0.001111	2	0.760000	1.000000	3.6	0
4	0.830429	0.891802	0.890916	0.602684	0.644090	0.912882	0.999284	0.000000	0.033303	0.001111	7	0.461111	1.000000	3.8	0
5	0.830429	0.891802	0.890916	0.602684	0.644090	0.912882	0.999284	0.000000	0.033303	0.001111	7	0.461111	1.000000	3.7	0
6	0.830429	0.891802	0.890916	0.602684	0.644090	0.912882	0.999284	0.000000	0.033303	0.001111	7	0.461111	1.000000	3.6	0
7	0.857967	0.913131	0.903706	0.594349	0.784728	0.917161	0.997953	0.000000	0.024494	0.001111	1	1.000000	1.000000	4.1	0
8	0.857967	0.913131	0.903706	0.594349	0.784728	0.917161	0.997953	0.000000	0.024494	0.001111	1	1.000000	1.000000	3.9	0
9	0.857967	0.913131	0.903706	0.594349	0.784728	0.917161	0.997953	0.000000	0.024494	0.001111	1	1.000000	1.000000	4.1	0
10	0.830429	0.891802	0.890916	0.602684	0.644090	0.912882	0.999284	0.000000	0.033303	0.001111	7	0.461111	1.000000	3.6	0
11	0.830429	0.891802	0.890916	0.602684	0.644090	0.912882	0.999284	0.000000	0.033303	0.001111	7	0.461111	1.000000	3.7	0
12	0.830429	0.891802	0.890916	0.602684	0.644090	0.912882	0.999284	0.000000	0.033303	0.001111	7	0.461111	1.000000	4.0	0
