1	0.739716	0.680271	0.872536	0.635844	0.532337	0.818782	0.938154	0.069848	0.040909	0.063333	15	0.420000	0.958889	3.9	0
2	0.805874	0.846574	0.887098	0.600712	0.566186	0.909028	0.998513	0.003127	0.104200	0.001111	6	0.534444	1.000000	4.0	0
3	0.833127	0.886067	0.881292	0.598739	0.703328	0.896436	0.997605	0.000000	0.019961	0.001111	2	0.701111	1.000000	3.6	0
4	0.742513	0.734008	0.755771	0.605506	0.571897	0.796253	0.997316	0.000000	0.014053	0.001111	10	0.380000	1.000000	4.3	0
5	0.837878	0.887447	0.877875	0.599509	0.726403	0.904236	0.998751	0.000000	0.031542	0.001111	3	0.612222	1.000000	3.6	0
6	0.693462	0.620310	0.890138	0.614092	0.516944	0.760870	0.807189	0.030369	0.158187	0.023333	11	0.475556	0.985556	3.9	0
7	0.692981	0.649419	0.724271	0.613864	0.505174	0.696857	0.997345	0.036909	0.008263	0.001111	19	0.311111	1.000000	3.7	0
8	0.813959	0.859120	0.856876	0.598340	0.669809	0.872907	0.996594	0.000000	0.011872	0.001111	2	0.828889	1.000000	3.7	0
9	0.713368	0.589904	0.890829	0.602691	0.508982	0.808960	0.961150	0.003127	0.023755	0.005556	13	0.501111	0.998889	3.6	0
10	0.776938	0.760733	0.830817	0.715387	0.571342	0.797127	0.997024	0.438805	0.006634	0.345556	84	0.342222	0.970000	4.1	0
11	0.826398	0.870346	0.862591	0.599305	0.703956	0.894145	0.998744	0.000000	0.038291	0.001111	3	0.633333	1.000000	3.6	0
12	0.819971	0.878313	0.891351	0.600802	0.598671	0.913083	0.998714	0.000000	0.103274	0.001111	7	0.527778	1.000000	3.7	0
13	0.844932	0.900909	0.895015	0.598943	0.732817	0.906662	0.997925	0.000000	0.023639	0.001111	2	0.661111	1.000000	4.9	0
14	0.666736	0.584302	0.886741	0.603620	0.508852	0.766841	0.705016	0.008823	0.147581	0.010000	11	0.502222	0.997778	3.7	0
15	0.697005	0.633701	0.886825	0.618422	0.521044	0.746526	0.817713	0.035360	0.103615	0.027778	11	0.464444	0.980000	3.9	0
16	0.677245	0.633085	0.678635	0.607452	0.489484	0.686323	0.997932	0.000000	0.009488	0.001111	12	0.325556	1.000000	3.8	0
17	0.793441	0.815452	0.881448	0.601778	0.557966	0.894302	0.995026	0.003127	0.133031	0.005556	11	0.497778	1.000000	3.7	0
18	0.795072	0.822560	0.855192	0.603037	0.581405	0.893447	0.996463	0.005697	0.050038	0.001111	13	0.457778	1.000000	3.6	0
19	0.833977	0.882736	0.876301	0.599119	0.715482	0.899344	0.998371	0.000000	0.030936	0.001111	2	0.653333	1.000000	3.8	0
20	0.748863	0.721898	0.793182	0.714839	0.533583	0.751717	0.995938	0.486477	0.008903	0.396667	96	0.333333	0.997778	4.1	0
21	0.694074	0.622130	0.889826	0.614824	0.516639	0.754202	0.814783	0.028925	0.114284	0.027778	11	0.472222	0.984444	3.7	0
22	0.847264	0.903663	0.896174	0.599125	0.739369	0.909482	0.998172	0.000000	0.027443	0.001111	2	0.641111	1.000000	3.6	0
23	0.777906	0.791372	0.819568	0.607145	0.575213	0.866802	0.998357	0.012404	0.019505	0.001111	16	0.383333	1.000000	3.7	0
24	0.632609	0.548484	0.644900	0.615592	0.464444	0.580044	0.998274	0.068760	0.014809	0.023333	22	0.260000	1.000000	3.7	0
25	0.772411	0.777854	0.820819	0.612489	0.573456	0.850060	0.996161	0.074878	0.013752	0.027778	25	0.362222	1.000000	3.7	0
26	0.835394	0.887947	0.883563	0.598769	0.711081	0.898292	0.997675	0.000000	0.020694	0.001111	2	0.695556	1.000000	3.6	0
27	0.710228	0.587245	0.884871	0.602533	0.508644	0.800891	0.959170	0.003127	0.024933	0.005556	10	0.506667	0.998889	3.6	0
28	0.797712	0.827913	0.867639	0.601609	0.573641	0.898042	0.997295	0.003127	0.077969	0.001111	10	0.500000	1.000000	3.8	0
29	0.808891	0.848835	0.847094	0.598397	0.666927	0.868529	0.996934	0.000000	0.013464	0.001111	2	0.825556	1.000000	3.7	0
30	0.843693	0.899172	0.892587	0.599002	0.730216	0.906173	0.998020	0.000000	0.025170	0.001111	2	0.656667	1.000000	3.7	0
31	0.628573	0.544503	0.699420	0.564765	0.439869	0.580501	0.998425	0.263600	0.015080	0.136667	23	0.323333	0.676667	4.2	0
32	0.774958	0.745788	0.873614	0.666731	0.554592	0.856787	0.971685	0.110039	0.059562	0.058889	15	0.403333	0.915556	3.9	0
33	0.761702	0.722450	0.876513	0.654477	0.548087	0.835978	0.958874	0.091439	0.076051	0.050000	13	0.414444	0.933333	3.8	0
34	0.838037	0.893649	0.881072	0.600036	0.708298	0.909229	0.998860	0.000000	0.046828	0.001111	4	0.565556	1.000000	3.6	0
35	0.830741	0.880447	0.875620	0.598803	0.703832	0.894744	0.997863	0.000000	0.023144	0.001111	2	0.693333	1.000000	3.6	0
36	0.782079	0.801057	0.820955	0.605761	0.583118	0.870675	0.998258	0.005697	0.032477	0.001111	13	0.400000	1.000000	3.7	0
37	0.779767	0.798472	0.813597	0.606504	0.588899	0.860122	0.998538	0.005697	0.019396	0.001111	14	0.385556	1.000000	3.7	0
38	0.841144	0.896168	0.890889	0.598869	0.722918	0.903530	0.997809	0.000000	0.022309	0.001111	2	0.676667	1.000000	3.6	0
39	0.679050	0.598911	0.890709	0.608481	0.512396	0.762334	0.754899	0.019541	0.215778	0.018889	12	0.483333	0.992222	3.7	0
40	0.775829	0.775784	0.828523	0.689976	0.560035	0.805481	0.995203	0.234009	0.021308	0.067778	12	0.357778	0.647778	4.2	0
41	0.814028	0.863341	0.858990	0.598422	0.659053	0.874823	0.996661	0.000000	0.012157	0.001111	2	0.806667	1.000000	3.7	0
42	0.780064	0.775882	0.860487	0.608579	0.558145	0.890383	0.989697	0.069511	0.042325	0.054444	26	0.410000	1.000000	3.6	0
43	0.619770	0.532701	0.691319	0.558273	0.428604	0.567212	0.998559	0.255193	0.017995	0.114444	20	0.323333	0.676667	4.3	0
44	0.812971	0.862064	0.892377	0.601148	0.579407	0.912032	0.998072	0.000000	0.144539	0.001111	8	0.520000	1.000000	3.6	0
45	0.840221	0.894615	0.889223	0.598877	0.721538	0.902965	0.997846	0.000000	0.022967	0.001111	2	0.674444	1.000000	3.6	0
46	0.806426	0.806881	0.881776	0.697948	0.579471	0.884469	0.987704	0.134717	0.055167	0.054444	12	0.411111	0.876667	3.8	0
47	0.689760	0.616519	0.886731	0.613239	0.515812	0.742767	0.812323	0.025540	0.122261	0.027778	13	0.471111	0.986667	3.6	0
48	0.787261	0.810788	0.832224	0.602816	0.582764	0.881208	0.998083	0.000000	0.039837	0.001111	11	0.457778	1.000000	3.7	0
49	0.780821	0.799474	0.814098	0.603606	0.588838	0.867560	0.998917	0.003127	0.038905	0.001111	11	0.431111	1.000000	3.6	0
50	0.810291	0.851573	0.850015	0.598390	0.667411	0.870015	0.996819	0.000000	0.011947	0.001111	2	0.827778	1.000000	4.5	0
51	0.830491	0.876380	0.868836	0.599258	0.712195	0.897043	0.998645	0.000000	0.035119	0.001111	3	0.636667	1.000000	3.6	0
52	0.621512	0.526443	0.647522	0.620520	0.444032	0.554807	0.999129	0.159701	0.012787	0.090000	30	0.256667	1.000000	3.9	0
53	0.837551	0.889513	0.883329	0.598975	0.719398	0.901350	0.998097	0.000000	0.026259	0.001111	2	0.664444	1.000000	3.6	0
54	0.655581	0.556180	0.706741	0.629942	0.494155	0.649789	0.962945	0.324858	0.034551	0.234444	57	0.287778	0.982222	3.7	0
55	0.828483	0.847960	0.883929	0.721983	0.613625	0.894127	0.996289	0.158951	0.057941	0.036667	12	0.406667	0.844444	3.9	0
56	0.827928	0.872698	0.864880	0.599296	0.706824	0.895313	0.998710	0.000000	0.037140	0.001111	3	0.633333	1.000000	3.7	0
57	0.847394	0.903799	0.894473	0.599302	0.740179	0.910608	0.998401	0.000000	0.031539	0.001111	2	0.623333	1.000000	3.6	0
58	0.839343	0.890607	0.882978	0.599262	0.726198	0.904348	0.998488	0.000000	0.032714	0.001111	3	0.634444	1.000000	3.6	0
59	0.618630	0.511681	0.658210	0.631431	0.440313	0.542336	0.999104	0.301308	0.011324	0.225556	52	0.267778	1.000000	3.7	0
60	0.669830	0.612939	0.692195	0.612226	0.485273	0.656455	0.997821	0.016418	0.010819	0.001111	15	0.298889	1.000000	3.7	0
61	0.850588	0.908257	0.894271	0.599800	0.750345	0.913788	0.998622	0.000000	0.032035	0.001111	3	0.580000	1.000000	3.7	0
62	0.720409	0.686355	0.772420	0.642361	0.520828	0.725378	0.997814	0.339261	0.011474	0.127778	44	0.312222	1.000000	3.8	0
63	0.787379	0.785078	0.835017	0.698896	0.585335	0.824715	0.996766	0.226271	0.016820	0.072222	13	0.360000	0.690000	4.8	0
64	0.772116	0.772284	0.827754	0.686178	0.553070	0.798876	0.994421	0.237020	0.025899	0.067778	10	0.366667	0.633333	4.6	0
65	0.698317	0.630018	0.888166	0.616949	0.518911	0.748022	0.833368	0.035313	0.139260	0.027778	10	0.466667	0.982222	4.0	0
66	0.688094	0.650140	0.691520	0.606460	0.501346	0.706923	0.997479	0.000000	0.010865	0.001111	10	0.346667	1.000000	3.7	0
67	0.711845	0.685814	0.739386	0.607059	0.517296	0.742440	0.996430	0.005697	0.013583	0.001111	13	0.361111	1.000000	3.7	0
