1	0.675928	0.624764	0.703304	0.616304	0.480807	0.666825	0.997673	0.055382	0.011721	0.001111	18	0.293333	1.000000	3.9	0
2	0.696020	0.660260	0.713321	0.606685	0.507382	0.715604	0.996711	0.000000	0.009364	0.001111	11	0.357778	1.000000	3.7	0
3	0.851548	0.909697	0.895386	0.599837	0.752341	0.914628	0.998630	0.000000	0.032364	0.001111	3	0.574444	1.000000	4.4	0
4	0.773543	0.783530	0.814387	0.609235	0.574993	0.854209	0.998245	0.027248	0.013563	0.001111	17	0.365556	1.000000	3.7	0
5	0.675085	0.621407	0.704632	0.615070	0.483394	0.664140	0.997652	0.049983	0.007557	0.001111	18	0.296667	1.000000	3.7	0
6	0.822445	0.877704	0.875840	0.600597	0.637523	0.907229	0.998939	0.000000	0.083682	0.001111	6	0.537778	1.000000	3.6	0
7	0.837200	0.862476	0.880687	0.733831	0.627487	0.902790	0.999077	0.171829	0.043420	0.041111	11	0.400000	0.816667	4.7	0
8	0.670260	0.610601	0.700377	0.622295	0.476861	0.653268	0.997934	0.155209	0.014636	0.067778	27	0.286667	1.000000	3.7	0
9	0.848822	0.905672	0.896213	0.599314	0.743735	0.911706	0.998392	0.000000	0.031460	0.001111	2	0.618889	1.000000	4.1	0
10	0.844120	0.899722	0.893557	0.598987	0.730978	0.906431	0.997979	0.000000	0.024642	0.001111	2	0.658889	1.000000	3.6	0
11	0.826393	0.873375	0.868654	0.598854	0.696851	0.891349	0.997956	0.000000	0.024747	0.001111	2	0.696667	1.000000	3.7	0
12	0.843652	0.897668	0.888561	0.599293	0.734134	0.907803	0.998447	0.000000	0.031487	0.001111	3	0.623333	1.000000	3.6	0
13	0.634876	0.565104	0.643279	0.611151	0.436630	0.601090	0.998513	0.008058	0.010349	0.001111	15	0.274444	1.000000	3.7	0
14	0.811693	0.818045	0.881946	0.704185	0.586878	0.885861	0.989005	0.140119	0.057608	0.050000	11	0.410000	0.868889	3.9	0
15	0.613220	0.516191	0.683789	0.562249	0.431638	0.551236	0.998899	0.286698	0.012839	0.172222	40	0.278889	0.752222	4.2	0
16	0.841444	0.904444	0.892655	0.600404	0.695567	0.914855	0.998740	0.000000	0.056044	0.001111	5	0.543333	1.000000	3.6	0
