1	0.800448	0.835848	0.860120	0.601653	0.589750	0.894312	0.997405	0.000000	0.076880	0.001111	11	0.496667	1.000000	3.9	0
2	0.692932	0.625245	0.886693	0.615805	0.518973	0.745558	0.810444	0.036257	0.095880	0.027778	12	0.470000	0.983333	4.3	0
3	0.838494	0.893945	0.889222	0.598775	0.713525	0.900939	0.997591	0.000000	0.019577	0.001111	2	0.694444	1.000000	4.5	0
4	0.769155	0.729172	0.855005	0.648169	0.548688	0.877522	0.983027	0.215848	0.036596	0.225556	79	0.380000	1.000000	3.7	0
5	0.688459	0.650428	0.684277	0.605959	0.510083	0.707609	0.997752	0.000000	0.012147	0.001111	9	0.350000	1.000000	3.7	0
6	0.780646	0.799184	0.808312	0.604293	0.601729	0.859364	0.998638	0.000000	0.016284	0.001111	10	0.416667	1.000000	4.4	0
7	0.819741	0.875823	0.884581	0.601030	0.612047	0.908825	0.998751	0.000000	0.103162	0.001111	8	0.522222	1.000000	3.6	0
8	0.603579	0.480567	0.649002	0.640506	0.426264	0.507910	0.999235	0.397629	0.020258	0.283333	92	0.261111	0.998889	3.9	0
9	0.619072	0.532136	0.686831	0.558246	0.429525	0.567128	0.998520	0.256368	0.014631	0.116667	22	0.322222	0.677778	4.2	0
10	0.845178	0.901388	0.893956	0.599075	0.733243	0.907817	0.998115	0.000000	0.026679	0.001111	2	0.646667	1.000000	3.6	0
11	0.783056	0.802860	0.820186	0.604700	0.588721	0.870275	0.998392	0.000000	0.031759	0.001111	11	0.412222	1.000000	3.6	0
12	0.701527	0.625510	0.763120	0.648801	0.512878	0.763778	0.945754	0.342913	0.054179	0.196667	33	0.306667	0.932222	3.8	0
13	0.847122	0.907134	0.892924	0.600169	0.729381	0.914423	0.998692	0.000000	0.042683	0.001111	3	0.556667	1.000000	3.6	0
14	0.806536	0.846456	0.867295	0.601810	0.602574	0.896968	0.997499	0.000000	0.091171	0.001111	10	0.491111	1.000000	3.6	0
15	0.619304	0.523260	0.649250	0.622971	0.430897	0.554271	0.999207	0.199906	0.010658	0.143333	36	0.262222	1.000000	3.7	0
16	0.851590	0.909819	0.895447	0.599851	0.752239	0.914729	0.998638	0.000000	0.032344	0.001111	3	0.577778	1.000000	3.6	0
17	0.697712	0.630839	0.887823	0.617424	0.519803	0.748329	0.826639	0.033789	0.120939	0.027778	8	0.471111	0.981111	3.7	0
18	0.757705	0.751190	0.815808	0.673291	0.535040	0.780576	0.994669	0.238299	0.018000	0.072222	12	0.373333	0.626667	4.2	0
19	0.715987	0.676235	0.761446	0.634343	0.520704	0.731607	0.998086	0.305518	0.008269	0.170000	46	0.306667	1.000000	4.1	0
20	0.816610	0.870781	0.865297	0.598481	0.651377	0.880762	0.996852	0.000000	0.011543	0.001111	2	0.777778	1.000000	3.6	0
21	0.851442	0.909665	0.895567	0.599828	0.751438	0.914715	0.998624	0.000000	0.032634	0.001111	3	0.575556	1.000000	3.6	0
22	0.684850	0.634732	0.702154	0.611132	0.512870	0.683070	0.998556	0.014444	0.009100	0.001111	15	0.308889	1.000000	3.7	0
23	0.727870	0.710185	0.747841	0.606633	0.548817	0.768807	0.996726	0.000000	0.010204	0.001111	13	0.366667	1.000000	4.1	0
24	0.807155	0.847773	0.844479	0.598476	0.659915	0.868108	0.997102	0.000000	0.014961	0.001111	2	0.807778	1.000000	4.1	0
25	0.829276	0.877989	0.873065	0.598862	0.701717	0.893616	0.997933	0.000000	0.024291	0.001111	2	0.693333	1.000000	4.1	0
26	0.844088	0.899769	0.892989	0.599032	0.730748	0.906807	0.998065	0.000000	0.025823	0.001111	2	0.653333	1.000000	3.8	0
27	0.739094	0.719117	0.800150	0.617453	0.528928	0.785650	0.996588	0.142710	0.010081	0.114444	29	0.345556	1.000000	3.8	0
28	0.720139	0.692924	0.765105	0.623482	0.517309	0.742424	0.997730	0.200495	0.006979	0.085556	31	0.312222	1.000000	3.8	0
29	0.691514	0.654599	0.704098	0.608168	0.500883	0.707988	0.997957	0.003127	0.010358	0.001111	13	0.332222	1.000000	4.4	0
30	0.833843	0.855210	0.869796	0.737212	0.641536	0.885764	0.999292	0.205390	0.017046	0.058889	11	0.393333	0.751111	5.2	0
31	0.786125	0.788558	0.837038	0.698448	0.580119	0.815656	0.995308	0.230669	0.023005	0.067778	13	0.365556	0.662222	5.4	0
32	0.834365	0.882855	0.872760	0.599582	0.717252	0.902548	0.998866	0.000000	0.035745	0.001111	3	0.602222	1.000000	3.6	0
33	0.743978	0.731446	0.787489	0.617357	0.551603	0.786651	0.997675	0.112783	0.013405	0.023333	22	0.335556	1.000000	4.3	0
34	0.806633	0.847139	0.843383	0.598506	0.658757	0.867822	0.997188	0.000000	0.015896	0.001111	2	0.803333	1.000000	3.7	0
35	0.815390	0.868448	0.862645	0.598479	0.651139	0.879324	0.996931	0.000000	0.012253	0.001111	2	0.778889	1.000000	4.5	0
36	0.694227	0.656034	0.677744	0.605133	0.539157	0.714771	0.997984	0.000000	0.013106	0.001111	8	0.355556	1.000000	4.8	0
37	0.841249	0.898937	0.886040	0.600098	0.713876	0.911312	0.998772	0.000000	0.045542	0.001111	4	0.560000	1.000000	5.2	0
38	0.818667	0.871999	0.879985	0.601102	0.618165	0.906509	0.998688	0.000000	0.097149	0.001111	8	0.515556	1.000000	3.7	0
39	0.844467	0.898311	0.885979	0.599591	0.739235	0.909098	0.998692	0.000000	0.030075	0.001111	3	0.596667	1.000000	4.2	0
40	0.768690	0.743735	0.860632	0.607296	0.542820	0.888139	0.986151	0.048883	0.031311	0.054444	29	0.418889	1.000000	3.7	0
41	0.786225	0.783198	0.833675	0.697649	0.585364	0.822592	0.996893	0.224246	0.016220	0.072222	12	0.360000	0.686667	4.2	0
42	0.746713	0.734634	0.805967	0.662608	0.524791	0.765290	0.995039	0.239899	0.019750	0.067778	11	0.382222	0.617778	4.3	0
43	0.812622	0.860967	0.856113	0.598472	0.656777	0.874323	0.996853	0.000000	0.011979	0.001111	2	0.797778	1.000000	3.6	0
44	0.773096	0.786083	0.808875	0.606517	0.575698	0.854089	0.998654	0.010281	0.012671	0.001111	16	0.388889	1.000000	3.6	0
45	0.698986	0.659353	0.732577	0.614747	0.508110	0.708249	0.997303	0.042897	0.009654	0.010000	19	0.312222	1.000000	4.2	0
46	0.829421	0.875679	0.870204	0.599024	0.708130	0.894376	0.998275	0.000000	0.029478	0.001111	2	0.668889	1.000000	4.1	0
47	0.820930	0.872915	0.868154	0.598561	0.668695	0.885452	0.997145	0.000000	0.014618	0.001111	2	0.752222	1.000000	3.7	0
48	0.698516	0.661293	0.730231	0.619099	0.503415	0.704396	0.997479	0.090441	0.012297	0.018889	22	0.300000	1.000000	3.7	0
49	0.701755	0.634903	0.889837	0.618643	0.520073	0.755183	0.836460	0.035360	0.150533	0.027778	11	0.461111	0.980000	3.8	0
50	0.774542	0.764071	0.862851	0.603716	0.542414	0.889970	0.991212	0.009378	0.036943	0.010000	15	0.455556	1.000000	4.9	0
51	0.832998	0.883061	0.877983	0.598883	0.709766	0.896963	0.997958	0.000000	0.024668	0.001111	2	0.682222	1.000000	4.2	0
52	0.849901	0.907776	0.893591	0.599841	0.747125	0.913833	0.998659	0.000000	0.033501	0.001111	3	0.574444	1.000000	3.6	0
53	0.677514	0.621461	0.746568	0.603563	0.475036	0.658471	0.997357	0.292893	0.018883	0.143333	28	0.348889	0.651111	4.7	0
54	0.668823	0.586470	0.890782	0.604718	0.508966	0.745258	0.731645	0.008058	0.169645	0.010000	10	0.492222	0.996667	3.6	0
55	0.767042	0.731586	0.888215	0.657061	0.553204	0.836556	0.959269	0.089394	0.061280	0.045556	11	0.427778	0.932222	3.8	0
56	0.751661	0.708142	0.888614	0.646351	0.543471	0.816004	0.936397	0.076246	0.060624	0.045556	11	0.435556	0.945556	3.7	0
